ID,AGENT,TYPE,CONFIDENCE,SECURITY
3202261102,OpenAI_Codex,fix,10,0
3139049191,OpenAI_Codex,feat,9,0
3139087077,OpenAI_Codex,feat,9,0
3139162536,OpenAI_Codex,docs,9,0
3162363006,OpenAI_Codex,feat,8,1
3113493581,OpenAI_Codex,fix,10,0
3204467422,OpenAI_Codex,feat,8,0
3204579350,OpenAI_Codex,feat,9,0
3132060751,OpenAI_Codex,docs,9,0
3132072184,OpenAI_Codex,feat,9,1
3132077022,OpenAI_Codex,docs,9,0
3132091561,OpenAI_Codex,feat,9,0
3132094551,OpenAI_Codex,feat,9,0
3132096391,OpenAI_Codex,docs,9,0
3132122275,OpenAI_Codex,refactor,8,0
3132158951,OpenAI_Codex,test,9,0
3132174656,OpenAI_Codex,feat,9,0
3132183536,OpenAI_Codex,feat,9,0
3132208595,OpenAI_Codex,feat,9,0
3132211545,OpenAI_Codex,feat,9,0
3132237595,OpenAI_Codex,feat,9,0
3132241473,OpenAI_Codex,refactor,10,0
3132250149,OpenAI_Codex,feat,9,0
3132266486,OpenAI_Codex,feat,9,0
3132307532,OpenAI_Codex,feat,9,0
3164993186,OpenAI_Codex,feat,8,0
3165022715,OpenAI_Codex,chore,10,0
3121767993,OpenAI_Codex,feat,9,0
3121749691,OpenAI_Codex,test,9,0
3121698073,OpenAI_Codex,feat,9,0
3121679249,OpenAI_Codex,feat,9,0
3248661035,OpenAI_Codex,test,9,0
3146306691,OpenAI_Codex,refactor,9,0
3146322249,OpenAI_Codex,feat,9,0
3217698989,OpenAI_Codex,fix,10,0
3217764364,OpenAI_Codex,fix,9,0
3217811713,OpenAI_Codex,docs,9,0
3269484299,OpenAI_Codex,test,9,0
3075386253,OpenAI_Codex,fix,10,0
3075403080,OpenAI_Codex,chore,9,0
3075406573,OpenAI_Codex,fix,10,0
3075408178,OpenAI_Codex,fix,10,1
3075413536,OpenAI_Codex,docs,10,0
3075417779,OpenAI_Codex,fix,10,0
3116080216,OpenAI_Codex,fix,10,0
3152377270,OpenAI_Codex,fix,10,0
3177580689,OpenAI_Codex,fix,10,0
3177590143,OpenAI_Codex,chore,8,0
3177620591,OpenAI_Codex,chore,8,0
3177634151,OpenAI_Codex,fix,9,0
3177668865,OpenAI_Codex,feat,8,0
3177678815,OpenAI_Codex,chore,8,0
3177686351,OpenAI_Codex,test,9,0
3177707166,OpenAI_Codex,refactor,10,0
3145520568,OpenAI_Codex,refactor,9,1
3145582973,OpenAI_Codex,feat,9,0
3155023758,OpenAI_Codex,feat,9,0
3154988145,OpenAI_Codex,docs,9,0
3125891957,OpenAI_Codex,docs,9,0
3125852505,OpenAI_Codex,feat,8,0
3222592375,OpenAI_Codex,feat,9,0
3222598868,OpenAI_Codex,feat,9,0
3222623109,OpenAI_Codex,feat,9,0
3222628534,OpenAI_Codex,feat,9,0
3222630541,OpenAI_Codex,feat,9,0
3222632147,OpenAI_Codex,feat,9,0
3222633561,OpenAI_Codex,feat,9,0
3222694232,OpenAI_Codex,feat,9,0
3222703182,OpenAI_Codex,feat,8,0
3222749175,OpenAI_Codex,feat,9,0
3222837614,OpenAI_Codex,feat,9,0
3222840878,OpenAI_Codex,feat,8,0
3222847091,OpenAI_Codex,feat,9,0
3222848577,OpenAI_Codex,feat,9,0
3222863453,OpenAI_Codex,test,9,0
3222864193,OpenAI_Codex,feat,8,0
3222868976,OpenAI_Codex,feat,8,0
3222885501,OpenAI_Codex,feat,9,0
3222888876,OpenAI_Codex,feat,9,0
3151251752,OpenAI_Codex,fix,10,1
3151227666,OpenAI_Codex,test,9,0
3163168225,OpenAI_Codex,docs,9,0
3163182344,OpenAI_Codex,refactor,8,0
3134306771,OpenAI_Codex,docs,8,0
3121928548,OpenAI_Codex,feat,9,1
3149701182,OpenAI_Codex,fix,10,0
3164209098,OpenAI_Codex,fix,10,0
3164178957,OpenAI_Codex,feat,9,0
3226805102,OpenAI_Codex,fix,10,0
3226798020,OpenAI_Codex,fix,10,0
3172070334,OpenAI_Codex,refactor,9,0
3172101715,OpenAI_Codex,feat,9,0
3172380556,OpenAI_Codex,feat,8,0
3172417049,OpenAI_Codex,refactor,10,0
3146348054,OpenAI_Codex,fix,9,0
3146360492,OpenAI_Codex,docs,9,0
3146407002,OpenAI_Codex,feat,9,0
3146499601,OpenAI_Codex,docs,9,0
3192272723,OpenAI_Codex,feat,9,0
3192292760,OpenAI_Codex,feat,9,0
3192503524,OpenAI_Codex,feat,9,1
3165744460,OpenAI_Codex,feat,9,0
3165774479,OpenAI_Codex,feat,9,0
3188756236,OpenAI_Codex,feat,9,0
3188885055,OpenAI_Codex,feat,9,0
3253175799,OpenAI_Codex,feat,8,0
3230946554,OpenAI_Codex,feat,9,0
3154459909,OpenAI_Codex,fix,8,0
3154526020,OpenAI_Codex,feat,10,0
3154548302,OpenAI_Codex,perf,9,0
3154660924,OpenAI_Codex,feat,9,0
3180368286,OpenAI_Codex,test,9,0
3134585086,OpenAI_Codex,refactor,9,0
3147169402,OpenAI_Codex,docs,9,0
3075333258,OpenAI_Codex,test,9,0
3076931043,OpenAI_Codex,test,9,0
3077863779,OpenAI_Codex,test,9,0
3077974156,OpenAI_Codex,test,9,0
3077992624,OpenAI_Codex,test,9,0
3078070203,OpenAI_Codex,test,9,0
3078088136,OpenAI_Codex,test,9,0
3078390336,OpenAI_Codex,test,9,0
3078474183,OpenAI_Codex,test,9,0
3219033941,OpenAI_Codex,feat,9,0
3219232170,OpenAI_Codex,feat,9,0
3219235300,OpenAI_Codex,feat,9,0
3219262665,OpenAI_Codex,feat,9,0
3219315861,OpenAI_Codex,feat,9,0
3219317975,OpenAI_Codex,feat,9,0
3219319406,OpenAI_Codex,feat,9,0
3219390005,OpenAI_Codex,feat,9,0
3219532074,OpenAI_Codex,feat,9,0
3219594289,OpenAI_Codex,feat,9,0
3219707265,OpenAI_Codex,feat,8,0
3219747208,OpenAI_Codex,feat,9,0
3219778765,OpenAI_Codex,feat,9,0
3219824420,OpenAI_Codex,refactor,10,0
3252609363,OpenAI_Codex,feat,10,0
3162468500,OpenAI_Codex,docs,9,1
3225925355,OpenAI_Codex,fix,10,0
3244619433,OpenAI_Codex,feat,9,1
3244510942,OpenAI_Codex,refactor,9,0
3150427021,OpenAI_Codex,docs,8,1
3150977865,OpenAI_Codex,feat,9,0
3227213254,OpenAI_Codex,ci,9,0
3275797201,OpenAI_Codex,feat,9,0
3275799108,OpenAI_Codex,feat,9,0
3275803354,OpenAI_Codex,feat,9,0
3275807463,OpenAI_Codex,feat,9,0
3275817362,OpenAI_Codex,feat,9,0
3275820790,OpenAI_Codex,refactor,10,0
3275822974,OpenAI_Codex,feat,9,0
3275826309,OpenAI_Codex,feat,9,0
3275832250,OpenAI_Codex,refactor,9,0
3275834676,OpenAI_Codex,feat,9,0
3275837693,OpenAI_Codex,feat,9,0
3275841885,OpenAI_Codex,refactor,9,0
3206204994,OpenAI_Codex,feat,9,0
3206215309,OpenAI_Codex,feat,9,0
3206215459,OpenAI_Codex,refactor,8,0
3206215516,OpenAI_Codex,feat,9,0
3206215915,OpenAI_Codex,feat,9,0
3206215942,OpenAI_Codex,fix,8,0
3206215998,OpenAI_Codex,feat,9,0
3206216003,OpenAI_Codex,feat,9,0
3206216396,OpenAI_Codex,feat,9,1
3206216403,OpenAI_Codex,feat,9,0
3206216413,OpenAI_Codex,feat,9,0
3206216463,OpenAI_Codex,refactor,8,0
3206216484,OpenAI_Codex,feat,9,0
3206216548,OpenAI_Codex,feat,9,1
3206216714,OpenAI_Codex,feat,9,0
3206216966,OpenAI_Codex,feat,9,0
3206217435,OpenAI_Codex,feat,9,0
3206218107,OpenAI_Codex,feat,9,0
3206219431,OpenAI_Codex,feat,8,0
3206254974,OpenAI_Codex,feat,9,0
3206255434,OpenAI_Codex,feat,9,0
3206255559,OpenAI_Codex,feat,9,1
3206255952,OpenAI_Codex,feat,9,0
3206259199,OpenAI_Codex,fix,9,0
3206259650,OpenAI_Codex,fix,9,0
3206259734,OpenAI_Codex,feat,9,0
3206262340,OpenAI_Codex,feat,9,0
3206262666,OpenAI_Codex,feat,9,0
3206262840,OpenAI_Codex,feat,9,1
3206262958,OpenAI_Codex,feat,9,1
3206262983,OpenAI_Codex,feat,9,0
3206263040,OpenAI_Codex,feat,9,0
3206263071,OpenAI_Codex,feat,9,0
3206263353,OpenAI_Codex,feat,8,0
3206263412,OpenAI_Codex,feat,9,0
3206263529,OpenAI_Codex,feat,8,0
3206263545,OpenAI_Codex,feat,9,0
3206263788,OpenAI_Codex,feat,9,0
3206264629,OpenAI_Codex,fix,8,0
3206264696,OpenAI_Codex,feat,9,1
3206264758,OpenAI_Codex,feat,9,0
3206265075,OpenAI_Codex,feat,9,0
3206265456,OpenAI_Codex,feat,9,0
3206266027,OpenAI_Codex,feat,9,0
3206268026,OpenAI_Codex,feat,9,0
3206268841,OpenAI_Codex,feat,9,0
3206269237,OpenAI_Codex,feat,9,0
3206320773,OpenAI_Codex,feat,9,1
3206321272,OpenAI_Codex,feat,9,0
3206321651,OpenAI_Codex,feat,9,0
3206322049,OpenAI_Codex,feat,9,0
3206322502,OpenAI_Codex,feat,9,0
3206322521,OpenAI_Codex,feat,9,0
3206322542,OpenAI_Codex,feat,9,0
3206323277,OpenAI_Codex,feat,9,0
3088982041,OpenAI_Codex,chore,10,0
3089021156,OpenAI_Codex,build,9,1
3089039212,OpenAI_Codex,docs,10,0
3230494530,OpenAI_Codex,docs,9,0
3230510054,OpenAI_Codex,fix,10,0
3250678975,OpenAI_Codex,feat,9,0
3245073287,OpenAI_Codex,refactor,9,0
3116687615,OpenAI_Codex,refactor,8,0
3168509434,OpenAI_Codex,perf,9,0
3123959017,OpenAI_Codex,docs,9,0
3187056230,OpenAI_Codex,feat,9,0
3207061245,OpenAI_Codex,docs,9,0
3154493094,OpenAI_Codex,feat,9,1
3119474960,OpenAI_Codex,feat,9,0
3119475347,OpenAI_Codex,feat,9,1
3119476856,OpenAI_Codex,feat,9,0
3150717539,OpenAI_Codex,docs,10,0
3150695093,OpenAI_Codex,docs,9,0
3150626977,OpenAI_Codex,feat,8,0
3150582348,OpenAI_Codex,fix,8,0
3244668222,OpenAI_Codex,fix,9,0
3244712957,OpenAI_Codex,feat,9,0
3245060248,OpenAI_Codex,refactor,10,0
3245063696,OpenAI_Codex,feat,9,0
3245073214,OpenAI_Codex,feat,9,0
3271680695,OpenAI_Codex,refactor,10,0
3271681358,OpenAI_Codex,feat,8,0
3271685320,OpenAI_Codex,test,9,0
3271686602,OpenAI_Codex,refactor,10,0
3271687852,OpenAI_Codex,refactor,10,0
3271689111,OpenAI_Codex,refactor,10,0
3271690011,OpenAI_Codex,refactor,10,0
3271692975,OpenAI_Codex,feat,8,0
3271694119,OpenAI_Codex,refactor,10,0
3271694792,OpenAI_Codex,refactor,10,0
3271695638,OpenAI_Codex,feat,8,1
3271699677,OpenAI_Codex,refactor,8,0
3271701568,OpenAI_Codex,test,9,0
3271702278,OpenAI_Codex,test,9,0
3271705168,OpenAI_Codex,test,9,0
3271710349,OpenAI_Codex,feat,8,0
3271730457,OpenAI_Codex,feat,9,0
3271731909,OpenAI_Codex,feat,9,0
3271733392,OpenAI_Codex,feat,9,0
3271736368,OpenAI_Codex,feat,9,0
3271741606,OpenAI_Codex,feat,9,0
3271743050,OpenAI_Codex,fix,9,0
3271746775,OpenAI_Codex,feat,9,0
3271749169,OpenAI_Codex,feat,9,0
3271756032,OpenAI_Codex,feat,9,0
3271760230,OpenAI_Codex,feat,9,0
3271764299,OpenAI_Codex,feat,9,0
3271769104,OpenAI_Codex,fix,10,0
3271772670,OpenAI_Codex,feat,9,0
3271776510,OpenAI_Codex,feat,9,0
3271779431,OpenAI_Codex,feat,9,0
3271784345,OpenAI_Codex,feat,9,0
3271786999,OpenAI_Codex,feat,8,0
3271789042,OpenAI_Codex,feat,9,0
3271791017,OpenAI_Codex,feat,8,0
3271795947,OpenAI_Codex,feat,9,0
3271799300,OpenAI_Codex,feat,9,0
3271801593,OpenAI_Codex,feat,8,0
3271805133,OpenAI_Codex,feat,8,0
3271811858,OpenAI_Codex,feat,9,0
3271814445,OpenAI_Codex,feat,9,0
3271816310,OpenAI_Codex,feat,9,0
3271822354,OpenAI_Codex,feat,9,0
3271825246,OpenAI_Codex,feat,9,0
3271827602,OpenAI_Codex,feat,9,0
3271830098,OpenAI_Codex,feat,8,0
3271834532,OpenAI_Codex,feat,9,0
3271838636,OpenAI_Codex,feat,9,0
3271840157,OpenAI_Codex,feat,9,0
3271854000,OpenAI_Codex,feat,9,0
3271855069,OpenAI_Codex,feat,9,0
3271856248,OpenAI_Codex,feat,8,0
3271858651,OpenAI_Codex,feat,9,0
3271864160,OpenAI_Codex,feat,9,0
3271866439,OpenAI_Codex,test,9,0
3271868801,OpenAI_Codex,feat,9,0
3271870572,OpenAI_Codex,feat,9,0
3271872050,OpenAI_Codex,feat,9,0
3136393549,OpenAI_Codex,feat,9,0
3090665417,OpenAI_Codex,docs,9,0
3090674766,OpenAI_Codex,feat,10,0
3090685713,OpenAI_Codex,docs,9,0
3091399305,OpenAI_Codex,test,9,0
3128741467,OpenAI_Codex,feat,9,0
3185633671,OpenAI_Codex,fix,9,0
3185668942,OpenAI_Codex,fix,10,0
3161310056,OpenAI_Codex,feat,9,0
3161306771,OpenAI_Codex,fix,10,0
3095447995,OpenAI_Codex,docs,9,0
3095479897,OpenAI_Codex,build,9,0
3233842275,OpenAI_Codex,fix,10,0
3233834746,OpenAI_Codex,fix,10,0
3185378379,OpenAI_Codex,feat,9,1
3185399443,OpenAI_Codex,docs,9,0
3226048920,OpenAI_Codex,docs,9,0
3175455636,OpenAI_Codex,refactor,10,0
3201434288,OpenAI_Codex,feat,9,0
3151585685,OpenAI_Codex,feat,9,0
3166337154,OpenAI_Codex,fix,10,0
3166336743,OpenAI_Codex,fix,10,1
3166335767,OpenAI_Codex,fix,10,0
3226725402,OpenAI_Codex,docs,9,0
3226752016,OpenAI_Codex,feat,8,0
3252997735,OpenAI_Codex,fix,9,1
3116695313,OpenAI_Codex,fix,10,0
3116825153,OpenAI_Codex,fix,10,0
3116839730,OpenAI_Codex,fix,10,0
3119820977,OpenAI_Codex,feat,9,0
3122202837,OpenAI_Codex,feat,10,0
3245550572,OpenAI_Codex,docs,9,0
3144047608,OpenAI_Codex,fix,10,0
3225125227,OpenAI_Codex,docs,9,0
3225132855,OpenAI_Codex,feat,9,0
3225134841,OpenAI_Codex,feat,9,0
3225135545,OpenAI_Codex,feat,9,0
3206676160,OpenAI_Codex,fix,10,1
3206691431,OpenAI_Codex,fix,10,0
3206704800,OpenAI_Codex,fix,10,0
3186828572,OpenAI_Codex,feat,8,1
3186831962,OpenAI_Codex,feat,9,0
3237979745,OpenAI_Codex,feat,9,1
3241157571,OpenAI_Codex,feat,9,0
3244728976,OpenAI_Codex,fix,8,1
3245067322,OpenAI_Codex,feat,9,0
3245073993,OpenAI_Codex,feat,8,0
3071997376,OpenAI_Codex,docs,9,0
3072002107,OpenAI_Codex,docs,9,0
3072005782,OpenAI_Codex,feat,9,0
3072008861,OpenAI_Codex,feat,8,0
3072016171,OpenAI_Codex,feat,9,0
3072020139,OpenAI_Codex,fix,10,1
3072024202,OpenAI_Codex,feat,8,0
3072034757,OpenAI_Codex,feat,8,0
3072037986,OpenAI_Codex,feat,9,0
3072041221,OpenAI_Codex,feat,8,0
3072042742,OpenAI_Codex,test,9,0
3072043075,OpenAI_Codex,feat,9,0
3072045552,OpenAI_Codex,fix,9,1
3072047932,OpenAI_Codex,feat,9,0
3072048832,OpenAI_Codex,test,8,0
3072049465,OpenAI_Codex,feat,9,0
3072050160,OpenAI_Codex,feat,9,0
3072050733,OpenAI_Codex,refactor,8,1
3072051232,OpenAI_Codex,feat,9,1
3072054868,OpenAI_Codex,feat,9,0
3072056399,OpenAI_Codex,feat,9,0
3072056783,OpenAI_Codex,feat,9,0
3072057035,OpenAI_Codex,test,9,0
3072057265,OpenAI_Codex,test,9,0
3072060996,OpenAI_Codex,feat,9,1
3072061300,OpenAI_Codex,feat,9,0
3072062021,OpenAI_Codex,docs,9,0
3072062844,OpenAI_Codex,docs,9,1
3072063148,OpenAI_Codex,feat,9,0
3072064790,OpenAI_Codex,feat,9,0
3072065137,OpenAI_Codex,feat,9,1
3072065812,OpenAI_Codex,feat,8,0
3072066924,OpenAI_Codex,feat,9,0
3072067927,OpenAI_Codex,feat,9,1
3072069593,OpenAI_Codex,docs,8,0
3072070696,OpenAI_Codex,feat,9,0
3072071385,OpenAI_Codex,feat,9,0
3072107108,OpenAI_Codex,docs,9,0
3072111129,OpenAI_Codex,feat,9,1
3072115088,OpenAI_Codex,feat,9,1
3072117216,OpenAI_Codex,feat,8,0
3072131878,OpenAI_Codex,feat,9,0
3072144708,OpenAI_Codex,feat,9,1
3148247282,OpenAI_Codex,feat,9,0
3148289727,OpenAI_Codex,feat,9,0
3148290055,OpenAI_Codex,feat,9,0
3148315840,OpenAI_Codex,feat,9,0
3148317616,OpenAI_Codex,feat,9,0
3148333635,OpenAI_Codex,test,9,0
3148338049,OpenAI_Codex,fix,8,0
3148339316,OpenAI_Codex,feat,9,0
3134627963,OpenAI_Codex,feat,9,0
3070582552,OpenAI_Codex,feat,9,0
3070654320,OpenAI_Codex,feat,8,0
3234031765,OpenAI_Codex,perf,9,0
3234122818,OpenAI_Codex,fix,10,0
3089990558,OpenAI_Codex,fix,10,1
3090121909,OpenAI_Codex,feat,9,0
3130489430,OpenAI_Codex,docs,10,0
3240593081,OpenAI_Codex,perf,8,0
3164445181,OpenAI_Codex,chore,10,0
3158594451,OpenAI_Codex,feat,8,0
3176045412,OpenAI_Codex,refactor,9,0
3256986701,OpenAI_Codex,refactor,8,0
3119668162,OpenAI_Codex,fix,10,0
3119669378,OpenAI_Codex,refactor,9,0
3119685518,OpenAI_Codex,fix,10,0
3119937148,OpenAI_Codex,docs,9,0
3254788302,OpenAI_Codex,refactor,9,0
3257971172,OpenAI_Codex,refactor,10,0
3147547817,OpenAI_Codex,docs,10,0
3209186437,OpenAI_Codex,feat,9,0
3209187524,OpenAI_Codex,feat,9,0
3209190346,OpenAI_Codex,feat,9,0
3209192849,OpenAI_Codex,feat,9,0
3209260767,OpenAI_Codex,feat,9,0
3209261965,OpenAI_Codex,feat,9,0
3209265175,OpenAI_Codex,feat,9,0
3209269418,OpenAI_Codex,feat,9,0
3209269967,OpenAI_Codex,feat,9,0
3209271602,OpenAI_Codex,feat,9,0
3209271589,OpenAI_Codex,feat,9,0
3209273476,OpenAI_Codex,feat,9,0
3209275252,OpenAI_Codex,feat,9,0
3209277577,OpenAI_Codex,feat,9,0
3209282878,OpenAI_Codex,fix,10,0
3209298011,OpenAI_Codex,fix,10,0
3209318592,OpenAI_Codex,feat,9,0
3209323389,OpenAI_Codex,feat,9,0
3209323748,OpenAI_Codex,feat,9,0
3209324316,OpenAI_Codex,feat,9,0
3209324536,OpenAI_Codex,feat,9,0
3209324770,OpenAI_Codex,feat,9,0
3209330885,OpenAI_Codex,test,9,0
3209334920,OpenAI_Codex,feat,9,0
3209336505,OpenAI_Codex,feat,9,0
3209336798,OpenAI_Codex,feat,9,0
3209336813,OpenAI_Codex,feat,9,0
3163834507,OpenAI_Codex,docs,10,0
3163859982,OpenAI_Codex,feat,9,0
3163882843,OpenAI_Codex,docs,9,0
3163900091,OpenAI_Codex,test,8,0
3141515538,OpenAI_Codex,fix,10,0
3089624267,OpenAI_Codex,feat,9,0
3119772874,OpenAI_Codex,docs,9,0
3120367562,OpenAI_Codex,docs,9,0
3120573460,OpenAI_Codex,feat,9,0
3245375785,OpenAI_Codex,build,9,0
3127318171,OpenAI_Codex,fix,8,1
3265434012,OpenAI_Codex,fix,10,0
3186598583,OpenAI_Codex,fix,9,0
3186599253,OpenAI_Codex,feat,9,0
3186610940,OpenAI_Codex,fix,9,1
3186628105,OpenAI_Codex,feat,8,0
3186647541,OpenAI_Codex,feat,9,1
3186660920,OpenAI_Codex,fix,9,0
3236242051,OpenAI_Codex,refactor,8,0
3070601228,OpenAI_Codex,docs,10,1
3070606435,OpenAI_Codex,fix,10,0
3070655677,OpenAI_Codex,fix,9,0
3117997172,OpenAI_Codex,fix,10,0
3257702073,OpenAI_Codex,feat,8,0
3225635569,OpenAI_Codex,docs,10,1
3225651566,OpenAI_Codex,docs,9,0
3225666245,OpenAI_Codex,ci,9,0
3083104390,OpenAI_Codex,fix,10,0
3083171425,OpenAI_Codex,fix,10,0
3083467771,OpenAI_Codex,test,9,0
3171094112,OpenAI_Codex,feat,10,0
3135211379,OpenAI_Codex,feat,9,0
3225993880,OpenAI_Codex,feat,9,0
3225997502,OpenAI_Codex,fix,10,0
3226005193,OpenAI_Codex,feat,9,0
3226012511,OpenAI_Codex,feat,9,0
3226015598,OpenAI_Codex,feat,9,0
3127091616,OpenAI_Codex,feat,8,0
3172479470,OpenAI_Codex,feat,8,0
3205419690,OpenAI_Codex,fix,8,0
3205463863,OpenAI_Codex,chore,9,0
3205476152,OpenAI_Codex,feat,9,0
3172638660,OpenAI_Codex,fix,10,0
3204611237,OpenAI_Codex,feat,9,0
3199831458,OpenAI_Codex,feat,9,0
3199848302,OpenAI_Codex,feat,9,0
3199858735,OpenAI_Codex,fix,10,0
3159650313,OpenAI_Codex,fix,10,0
3160289208,OpenAI_Codex,feat,9,0
3166028612,OpenAI_Codex,feat,9,1
3236536807,OpenAI_Codex,docs,9,0
3186207829,OpenAI_Codex,feat,9,0
3237252587,OpenAI_Codex,ci,9,0
3083867045,OpenAI_Codex,feat,9,1
3083959633,OpenAI_Codex,docs,8,0
3083983044,OpenAI_Codex,feat,8,0
3084009327,OpenAI_Codex,docs,9,0
3084025052,OpenAI_Codex,feat,8,0
3084075972,OpenAI_Codex,feat,9,0
3084146904,OpenAI_Codex,feat,8,0
3084191463,OpenAI_Codex,feat,9,0
3084255394,OpenAI_Codex,feat,9,0
3119804000,OpenAI_Codex,feat,9,1
3119822321,OpenAI_Codex,feat,9,0
3120170723,OpenAI_Codex,chore,8,0
3175740773,OpenAI_Codex,feat,8,0
3146059640,OpenAI_Codex,feat,8,0
3146128860,OpenAI_Codex,feat,9,0
3146147339,OpenAI_Codex,docs,8,0
3085125237,OpenAI_Codex,feat,9,0
3085410423,OpenAI_Codex,test,10,0
3085578158,OpenAI_Codex,test,9,0
3225984823,OpenAI_Codex,fix,10,0
3225995550,OpenAI_Codex,fix,10,0
3226001567,OpenAI_Codex,ci,9,0
3176376362,OpenAI_Codex,feat,8,0
3176295539,OpenAI_Codex,fix,10,0
3176242029,OpenAI_Codex,fix,10,0
3176232272,OpenAI_Codex,fix,10,0
3158664686,OpenAI_Codex,feat,9,0
3158691458,OpenAI_Codex,feat,8,0
3158693253,OpenAI_Codex,chore,9,0
3158705905,OpenAI_Codex,fix,10,0
3158822129,OpenAI_Codex,refactor,9,0
3158825857,OpenAI_Codex,fix,10,0
3089683094,OpenAI_Codex,docs,9,0
3234353297,OpenAI_Codex,refactor,9,0
3266774729,OpenAI_Codex,fix,10,0
3155876789,OpenAI_Codex,docs,9,0
3155915653,OpenAI_Codex,feat,9,0
3156071707,OpenAI_Codex,feat,9,0
3200909614,OpenAI_Codex,fix,10,0
3200896426,OpenAI_Codex,fix,10,0
3200822497,OpenAI_Codex,fix,10,0
3200814236,OpenAI_Codex,fix,10,0
3161810338,OpenAI_Codex,docs,10,0
3161838140,OpenAI_Codex,docs,9,0
3070948286,OpenAI_Codex,docs,9,0
3070963863,OpenAI_Codex,fix,10,0
3070964333,OpenAI_Codex,docs,9,0
3070964616,OpenAI_Codex,fix,10,0
3070965004,OpenAI_Codex,feat,8,0
3070983547,OpenAI_Codex,fix,10,0
3070998455,OpenAI_Codex,test,9,0
3203302052,OpenAI_Codex,fix,10,0
3203378195,OpenAI_Codex,feat,8,0
3208394934,OpenAI_Codex,docs,9,0
3208464313,OpenAI_Codex,feat,9,1
3208524171,OpenAI_Codex,feat,10,0
3208571963,OpenAI_Codex,feat,9,0
3144225231,OpenAI_Codex,feat,10,1
3136273177,OpenAI_Codex,refactor,9,0
3136704727,OpenAI_Codex,fix,10,0
3137077048,OpenAI_Codex,fix,10,0
3137138306,OpenAI_Codex,perf,9,0
3124416938,OpenAI_Codex,feat,9,0
3124534701,OpenAI_Codex,ci,8,0
3188603647,OpenAI_Codex,feat,9,0
3130071959,OpenAI_Codex,docs,9,0
3130228459,OpenAI_Codex,docs,9,0
3183635066,OpenAI_Codex,feat,10,0
3245982620,OpenAI_Codex,feat,9,0
3245986350,OpenAI_Codex,feat,8,0
3245987151,OpenAI_Codex,feat,8,0
3245988053,OpenAI_Codex,fix,10,0
3245988501,OpenAI_Codex,feat,9,0
3245989251,OpenAI_Codex,feat,9,0
3245989796,OpenAI_Codex,feat,9,0
3245989957,OpenAI_Codex,feat,9,0
3245990736,OpenAI_Codex,feat,9,0
3245990825,OpenAI_Codex,feat,9,0
3245990838,OpenAI_Codex,feat,9,0
3245991185,OpenAI_Codex,feat,8,0
3245991503,OpenAI_Codex,feat,9,0
3245991588,OpenAI_Codex,feat,8,0
3245991649,OpenAI_Codex,feat,8,1
3245992141,OpenAI_Codex,feat,9,0
3245992621,OpenAI_Codex,feat,9,0
3245992995,OpenAI_Codex,feat,9,0
3245993754,OpenAI_Codex,feat,8,0
3245993833,OpenAI_Codex,feat,8,0
3245993844,OpenAI_Codex,feat,8,0
3245993870,OpenAI_Codex,feat,9,0
3245993913,OpenAI_Codex,feat,9,0
3245994464,OpenAI_Codex,refactor,8,0
3245994506,OpenAI_Codex,feat,8,0
3246001711,OpenAI_Codex,feat,9,0
3246001750,OpenAI_Codex,feat,9,0
3246001820,OpenAI_Codex,feat,9,0
3246001831,OpenAI_Codex,feat,8,0
3246001858,OpenAI_Codex,feat,9,0
3246001899,OpenAI_Codex,feat,8,0
3246001891,OpenAI_Codex,refactor,8,0
3246001925,OpenAI_Codex,feat,9,0
3246001944,OpenAI_Codex,feat,9,0
3246001958,OpenAI_Codex,feat,9,0
3246001967,OpenAI_Codex,feat,9,0
3246001982,OpenAI_Codex,feat,9,0
3246002005,OpenAI_Codex,feat,9,0
3246003909,OpenAI_Codex,feat,9,0
3246011580,OpenAI_Codex,feat,9,0
3246012916,OpenAI_Codex,feat,9,0
3246013195,OpenAI_Codex,feat,9,0
3246014587,OpenAI_Codex,feat,8,0
3246014712,OpenAI_Codex,docs,9,0
3246014725,OpenAI_Codex,feat,9,0
3246014715,OpenAI_Codex,feat,9,0
3246015917,OpenAI_Codex,feat,9,0
3246015985,OpenAI_Codex,feat,9,0
3246016032,OpenAI_Codex,feat,9,0
3246016141,OpenAI_Codex,feat,8,0
3246016158,OpenAI_Codex,feat,9,0
3246016792,OpenAI_Codex,feat,8,0
3246017341,OpenAI_Codex,feat,9,0
3246017364,OpenAI_Codex,feat,9,0
3246018915,OpenAI_Codex,feat,9,0
3246019001,OpenAI_Codex,feat,8,0
3246019028,OpenAI_Codex,feat,9,0
3246019749,OpenAI_Codex,feat,9,0
3246019851,OpenAI_Codex,feat,9,0
3246020934,OpenAI_Codex,feat,9,0
3246020939,OpenAI_Codex,feat,9,0
3246020947,OpenAI_Codex,feat,8,0
3246020968,OpenAI_Codex,feat,9,0
3246020983,OpenAI_Codex,feat,9,0
3246021049,OpenAI_Codex,feat,9,0
3246021057,OpenAI_Codex,feat,8,0
3246021079,OpenAI_Codex,feat,9,0
3246021114,OpenAI_Codex,test,9,0
3246022018,OpenAI_Codex,feat,8,0
3246022257,OpenAI_Codex,feat,9,0
3246022286,OpenAI_Codex,feat,8,0
3246022294,OpenAI_Codex,feat,9,0
3274097182,OpenAI_Codex,feat,9,1
3171678370,OpenAI_Codex,feat,9,1
